Gen		Median		MAD		Best		Div		Run Best		Code
240		1132.0		1132		0.042		1132		input1
241		1132.0		1132		0.049		1132		input1
242		1132.0		1132		0.049		1132		input1
243		1132.0		1132		0.043		1132		input1
244		1132.0		1132		0.053		1132		input1
245		1132.0		1132		0.04		1132		input1
246		1132.0		1132		0.045		1132		input1
247		1132.0		1132		0.037		1132		input1
248		1132.0		1132		0.036		1132		input1
249		1132.0		1132		0.037		1132		input1
250		1132.0		1132		0.044		1132		input1
251		1132.0		1132		0.051		1132		input1
252		1132.0		1132		0.039		1132		input1
253		1132.0		1132		0.033		1132		input1
254		1132.0		1132		0.041		1132		input1
255		1132.0		1132		0.042		1132		input1
256		1132.0		1132		0.041		1132		input1
257		1132.0		1132		0.034		1132		input1
258		1132.0		1132		0.037		1132		input1
259		1132.0		1132		0.042		1132		input1
260		1132.0		1132		0.033		1132		input1
261		1132.0		1132		0.032		1132		input1
262		1132.0		1132		0.033		1132		input1
263		1132.0		1132		0.042		1132		input1
264		1132.0		1132		0.048		1132		input1
265		1132.0		1132		0.045		1132		input1
266		1132.0		1132		0.043		1132		input1
267		1132.0		1132		0.043		1132		input1
268		1132.0		1132		0.039		1132		input1
269		1132.0		1132		0.04		1132		input1
270		1132.0		1132		0.04		1132		input1
271		1132.0		1132		0.033		1132		input1
272		1132.0		1132		0.048		1132		input1
273		1132.0		1132		0.04		1132		input1
274		1132.0		1132		0.041		1132		input1
275		1132.0		1132		0.041		1132		input1
276		1132.0		1132		0.042		1132		input1
277		1132.0		1132		0.032		1132		input1
278		1132.0		1132		0.048		1132		input1
279		1132.0		1132		0.041		1132		input1
280		1132.0		1132		0.042		1132		input1
281		1132.0		1132		0.039		1132		input1
282		1132.0		1132		0.046		1132		input1
283		1132.0		1132		0.038		1132		input1
284		1132.0		1132		0.04		1132		input1
285		1132.0		1132		0.041		1132		input1
286		1132.0		1132		0.043		1132		input1
287		1132.0		1132		0.035		1132		input1
288		1132.0		1132		0.045		1132		input1
289		1132.0		1132		0.041		1132		input1
290		1132.0		1132		0.041		1132		input1
291		1132.0		1132		0.042		1132		input1
292		1132.0		1132		0.042		1132		input1
293		1132.0		1132		0.039		1132		input1
294		1132.0		1132		0.044		1132		input1
295		1132.0		1132		0.043		1132		input1
296		1132.0		1132		0.041		1132		input1
297		1132.0		1132		0.04		1132		input1
298		1132.0		1132		0.04		1132		input1
299		1132.0		1132		0.041		1132		input1
300		1132.0		1132		0.045		1132		input1
No solution found.
def negative_to_zero(input1):
    return input1

Simplifying genome of length 18.
Simplified to length 16.
Simplified to length 9.
Simplified to length 6.
Simplified to length 4.
Simplified to length 3.
