Gen		Median		MAD		Best		Div		Run Best		Code
196		1404.0		1404		0.018		1404		input1
197		1404.0		1404		0.018		1404		input1
198		1404.0		1404		0.017		1404		input1
199		1404.0		1404		0.018		1404		input1
200		1404.0		1404		0.019		1404		input1
201		1404.0		1404		0.017		1404		input1
202		1404.0		1404		0.021		1404		input1
203		1404.0		1404		0.019		1404		input1
204		1404.0		1404		0.02		1404		input1
205		1404.0		1404		0.018		1404		input1
206		1404.0		1404		0.019		1404		input1
207		1404.0		1404		0.016		1404		input1
208		1404.0		1404		0.021		1404		input1
209		1404.0		1404		0.018		1404		input1
210		1404.0		1404		0.018		1404		input1
211		1404.0		1404		0.019		1404		input1
212		1404.0		1404		0.017		1404		input1
213		1404.0		1404		0.018		1404		input1
214		1404.0		1404		0.02		1404		input1
215		1404.0		1404		0.017		1404		input1
216		1404.0		1404		0.017		1404		input1
217		1404.0		1404		0.015		1404		input1
218		1404.0		1404		0.016		1404		input1
219		1404.0		1404		0.015		1404		input1
220		1404.0		1404		0.021		1404		input1
221		1404.0		1404		0.021		1404		input1
222		1404.0		1404		0.018		1404		input1
223		1404.0		1404		0.013		1404		input1
224		1404.0		1404		0.02		1404		input1
225		1404.0		1404		0.016		1404		input1
226		1404.0		1404		0.017		1404		input1
227		1404.0		1404		0.014		1404		input1
228		1404.0		1404		0.02		1404		input1
229		1404.0		1404		0.02		1404		input1
230		1404.0		1404		0.02		1404		input1
231		1404.0		1404		0.02		1404		input1
232		1404.0		1404		0.022		1404		input1
233		1404.0		1404		0.02		1404		input1
234		1404.0		1404		0.02		1404		input1
235		1404.0		1404		0.019		1404		input1
236		1404.0		1404		0.02		1404		input1
237		1404.0		1404		0.015		1404		input1
238		1404.0		1404		0.016		1404		input1
239		1404.0		1404		0.021		1404		input1
240		1404.0		1404		0.02		1404		input1
241		1404.0		1404		0.012		1404		input1
242		1404.0		1171		0.018		1171		map(lambda _0: 0, input1)
243		1404.0		1171		0.021		1171		map(lambda _0: 0, input1)
244		1404.0		1171		0.022		1171		map(lambda _0: 0, input1)
245		1404.0		1171		0.029		1171		map(lambda _0: 0, input1)
246		1404.0		1171		0.023		1171		map(lambda _0: 0, input1)
247		1404.0		1171		0.02		1171		map(lambda _0: 0, input1)
248		1404.0		1171		0.021		1171		map(lambda _0: 0, input1)
249		1404.0		1171		0.02		1171		map(lambda _0: 0, input1)
250		1404.0		1171		0.024		1171		map(lambda _0: 0, input1)
251		1404.0		1171		0.025		1171		map(lambda _0: 0, input1)
252		1404.0		0		0.025		0		map(lambda _0: max_(_0, 0), input1)
Solution found.
def negative_to_zero(input1):
    return map(lambda _0: max_(_0, 0), input1)

Simplifying genome of length 49.
Simplified to length 46.
Simplified to length 45.
Simplified to length 44.
Simplified to length 42.
Simplified to length 40.
Simplified to length 34.
Simplified to length 26.
Simplified to length 23.
Simplified to length 22.
Simplified to length 21.
Simplified to length 19.
Simplified to length 16.
Simplified to length 15.
Simplified to length 14.
Simplified to length 12.
Simplified to length 11.
Simplified to length 10.
Simplified to length 9.
Simplified to length 8.
Simplified to length 7.
Simplified genome: length=7 error=0
def negative_to_zero(input1):
    return map(lambda _0: max_(_0, 0), input1)

[0 0 0 ... 0 0 0]
Final Test Error: 0
